,material_tag,concept_tag,concept_slug,material_id,target
48757,573,11795,cluster-analysis,1791,0.0009066942072821
48769,573,11796,information,1791,0.0007804102605138
48773,573,11797,complex-number,1791,0.0007585107252867
48808,573,11798,ambiguity,1791,0.0005340966599751
48811,573,11799,software,1791,0.0004783041442459
48814,574,11800,mathematics,1792,0.0020466341770436
48825,574,11801,quantile,1792,0.0021523758652192
48828,574,11802,matrix-mathematics,1792,0.0012345234069097
48831,574,11803,image-retrieval,1792,0.0009364224348083
48873,574,11804,communication,1792,0.0004159800995035
48878,574,11805,maxima-and-minima,1792,0.0004042447120558
48906,575,11806,sarmatism,1793,0.0010863288986274
48907,575,11807,qibla,1793,0.0010723803137757
48908,575,11808,cheetos,1793,0.0010527557467306
48909,575,11809,invar,1793,0.0008944919914845
48910,575,11810,phenazone,1793,0.0008628498068211
48911,575,11811,monoclinic-crystal-system,1793,0.0008370482607556
48912,575,11812,vomiting,1793,0.0008212185821163
48913,575,11813,monetarism,1793,0.0007900067429538
48914,575,11814,stupa,1793,0.0007373295469377
48915,575,11815,syncretism,1793,0.0006993728735773
48916,575,11816,occult,1793,0.0010493361848792
48917,575,11817,eponym,1793,0.0006207883271153
48918,575,11818,cornet,1793,0.000616602368573
48919,575,11819,dystopia,1793,0.0006140871251598
48920,575,11820,dinosaur,1793,0.0005724443233644
48922,575,11821,italian-scudo,1793,0.0005122405187214
48923,575,11822,kimono,1793,0.0004971388456703
48924,575,11823,axon,1793,0.000460891219953
48926,575,11824,porticus,1793,0.000394099424658
48927,575,11825,mental-model,1793,0.0003922566662356
48930,575,11826,goat,1793,0.0003516330519015
48933,575,11827,mobile-phone,1793,0.0005102003945112
48944,575,11828,nazism,1793,0.0002836503686562
48946,575,11829,water,1793,0.0004992673775439
48950,575,11830,science,1793,0.0005302590159031
48953,575,11831,human,1793,0.0007679480723733
48962,575,11832,east-asia,1793,0.0006812871760908
48966,575,11833,professor,1793,0.0002347375568761
49000,575,11834,livestock,1793,0.0002072336532329
49013,575,11835,united-states,1793,0.0005768085615069
49019,575,11836,paper,1793,0.0003761672080691
49028,575,11837,mind,1793,0.000390104669419
49044,575,11838,international-law,1793,0.0001860481431484
49055,575,11839,mollusca,1793,0.0011864904854143
49057,575,11840,nonius-device,1793,0.0009855523865826
49058,575,11841,sarma-food,1793,0.0009309713017799
49059,575,11842,tricorder,1793,0.0008324814488523
49060,575,11843,metadata,1793,0.0006679214401907
49062,575,11844,dharma,1793,0.0006326854366087
49063,575,11845,pinnace-ship-s-boat,1793,0.0006314353868464
49064,575,11846,gimel,1793,0.0006062078339609
49065,575,11847,decision-tree,1793,0.0010261292702382
49067,575,11848,caulk,1793,0.0005267945877434
49068,575,11849,monomer,1793,0.0008558145569842
49073,575,11850,medicaid,1793,0.0003655129958217
49074,575,11851,formal-language,1793,0.0003556070754872
49077,575,11852,latin,1793,0.0003270320919389
49080,575,11853,atomicity-database-systems,1793,0.0003003494462144
49081,575,11854,remittance,1793,0.0002954756993067
49082,575,11855,veto,1793,0.0002897885153473
49085,575,11856,plato,1793,0.0002601091416201
49088,575,11857,symbol,1793,0.0002491983642718
49090,575,11858,anatomical-terms-of-location,1793,0.0002480083786553
49093,575,11859,internet,1793,0.0005203804177119
49113,575,11860,spa,1793,0.0002101137688863
49114,575,11861,unesco,1793,0.0004193359006091
49123,575,11862,system,1793,0.0001951881464575
49128,575,11863,skin,1793,0.0003689145110783
49139,575,11864,popular-culture,1793,0.0001827637249185
49146,575,11865,research,1793,0.0001792881738615
49148,575,11866,logarithm,1793,0.0001785901202766
49152,575,11867,hunting,1793,0.0001752573228324
49154,575,11868,software,1793,0.0003697601696277
49161,575,11869,anomie,1793,0.0007927052424528
49162,575,11870,empolis,1793,0.0007618766955694
49163,575,11871,hard-rock,1793,0.0007550822799713
49164,575,11872,mindfulness,1793,0.0006246898492988
49165,575,11873,partial-pressure,1793,0.0005877616038509
49167,575,11874,nickel,1793,0.0005529338191419
49170,575,11875,creationism,1793,0.0004668302056989
49173,575,11876,metatarsal-bones,1793,0.0004196446348276
49174,575,11877,deaconess,1793,0.0004192925857805
49175,575,11878,rocca-architecture,1793,0.0004151756245785
49176,575,11879,buddhahood,1793,0.0003902297943338
49177,575,11880,cryogenics,1793,0.0003754304275531
49178,575,11881,darts,1793,0.0003698432094047
49179,575,11882,psychosomatic-medicine,1793,0.0003684218117539
49180,575,11883,reiter,1793,0.0003666048835791
49181,575,11884,prosimian,1793,0.0003381417481229
49182,575,11885,justiciability,1793,0.0003246091572079
49183,575,11886,special-education,1793,0.0003158251467684
49186,575,11887,ancient-greece,1793,0.000292442394076
49188,575,11888,sociology,1793,0.0002803217408303
49195,575,11889,fallacy,1793,0.0002536261649223
49203,575,11890,diatomic-molecule,1793,0.0002309716735243
49205,575,11891,nature,1793,0.0002283590815825
49210,575,11892,global-studies,1793,0.0002109972465182
49211,575,11893,asia,1793,0.000210918024031
49220,575,11894,pressure,1793,0.0003628084986356
49226,575,11895,nuclear-power,1793,0.0001916145341842
49230,575,11896,slavery,1793,0.0001885883757195
49233,575,11897,lakota-language,1793,0.0001854719505992
49234,575,11898,archaeology,1793,0.0001844073697971
49238,575,11899,momentum,1793,0.0001790603290185
49242,575,11900,vietnam-war,1793,0.0001764271677106
49246,575,11901,leaching-chemistry,1793,0.0001746529467511
49247,575,11902,big-bang,1793,0.0001723848088208
49256,576,11903,initial-and-terminal-objects,1794,0.0012368959281238
49257,576,11904,cluster-analysis,1794,0.00206240433753
49270,576,11905,confusion-matrix,1794,0.0023923585028582
49271,576,11906,ground-truth,1794,0.0020425137360773
49314,577,11907,kriging,1796,0.0020615860995861
49317,577,11908,tetany,1796,0.0017881404074147
49318,577,11909,pascal-unit,1796,0.0015926277443954
49320,577,11910,sparse-approximation,1796,0.0014435660791201
49368,577,11911,speech-recognition,1796,0.0004325633481108
49381,578,11912,loss-function,1797,0.0020810264022011
49385,578,11913,metric-system,1797,0.0019536969961764
49386,578,11914,optical-mouse,1797,0.0017098489702808
49388,578,11915,scatter-plot,1797,0.0011862868285631
49391,578,11916,pixel,1797,0.0009424907515689
49394,578,11917,mobile-robot,1797,0.000687963485765
49420,579,11918,probability,1799,0.0027000444686856
49425,579,11919,mean,1799,0.0021139376817692
49429,579,11920,asymptotic-distribution,1799,0.0017646679248562
49444,580,11921,massachusetts-institute-of-technology,1800,0.0112178022999339
49446,580,11922,interstate-highway-system,1800,0.0080535337234446
49447,580,11923,mit-opencourseware,1800,0.0063260832406262
49451,580,11924,urban-area,1800,0.0037458901004905
49453,580,11925,air-pollution,1800,0.0036388563794246
49461,580,11926,public-transport,1800,0.002926509663705
49466,581,11927,convolutional-neural-network,1807,0.0043625640940062
49478,581,11928,neural-coding,1807,0.0023550042941526
49485,581,11929,function-mathematics,1807,0.0012730806499411
49506,581,11930,computer-vision,1807,0.000920364376566
49512,581,11931,dimension,1807,0.0008859162688743
49520,581,11932,hidden-variable-theory,1807,0.0008069016379445
49534,581,11933,data-set,1807,0.0006027924464097
49546,582,11934,single-domain-antibody,1811,0.0004403077286537
49548,582,11935,middle-of-the-road-music,1811,0.000435669990014
49549,582,11936,united-republican-party-kenya,1811,0.0003866773108788
49550,582,11937,ja-prestwich-industries,1811,0.0003608528897509
49551,582,11938,total-factor-productivity,1811,0.0003263524087664
49552,582,11939,ordinary-least-squares,1811,0.0007858424982336
49554,582,11940,creative-commons-license,1811,0.0002769034129707
49558,582,11941,netherlands,1811,0.0002381787104125
49577,582,11942,singapore,1811,0.0001994308898984
49579,582,11943,china,1811,0.0001975578227649
49583,582,11944,latvia,1811,0.0001903475137216
49584,582,11945,thailand,1811,0.0001887726046963
49588,582,11946,iceland,1811,0.0001848515536795
49599,582,11947,cyprus,1811,0.0001755593460895
49604,582,11948,irish-singles-chart,1811,0.0001714342945076
49607,582,11949,earth,1811,0.0001675247337056
49616,582,11950,bulgaria,1811,0.0001632939267879
49619,582,11951,lebanon,1811,0.0001613596292065
49620,582,11952,iraq,1811,0.0001609420120395
49622,582,11953,international-trade,1811,0.0005796305246092
49627,582,11954,venezuela,1811,0.0001546317454079
49628,582,11955,jordan,1811,0.0001541851264498
49630,582,11956,mars,1811,0.0001532724232248
49636,582,11957,climate-change,1811,0.0005615399426406
49638,582,11958,el-salvador,1811,0.000149394709857
49639,582,11959,business,1811,0.0005654143596922
49645,582,11960,romania,1811,0.0001467633478436
49649,582,11961,law,1811,0.0005374191505017
49651,582,11962,data,1811,0.0005467229390406
49657,582,11963,elizabeth-ii,1811,0.0001393557987536
49658,582,11964,kosovo,1811,0.0001377516857121
49664,582,11965,sepang-international-circuit,1811,0.0001364939500081
49665,582,11966,european-credit-transfer-and-accumulation-system,1811,0.0013103206000383
49678,582,11967,statistics,1811,0.0006902504768365
49684,582,11968,mathematics,1811,0.0008172473756626
49708,582,11969,laborer,1811,0.0017700089569488
49709,582,11970,mit-opencourseware,1811,0.0019067029477996
49711,582,11971,probit-model,1811,0.0007604328028816
49714,582,11972,capital-city,1811,0.0006342704787636
49715,582,11973,oulun-luistinseura,1811,0.0006104545126614
49730,582,11974,heteroscedasticity,1811,0.0006161258555857
49734,582,11975,tangled-disambiguation,1811,0.000421331160428
49735,582,11976,yes-band,1811,0.0003439239096514
49740,582,11977,consumer-electronics-show,1811,0.0002464654115715
49753,582,11978,george-h-w-bush,1811,0.0001741418275741
49754,582,11979,asterisk,1811,0.000169146638037
49761,583,11980,internal-energy,1830,0.0057245689573614
49762,583,11981,catheter,1830,0.0030567079057961
49763,583,11982,user-space,1830,0.0027220758113453
49766,583,11983,robot,1830,0.0026243504956854
49768,583,11984,contour-line,1830,0.002194735168924
49772,583,11985,surgery,1830,0.0018489215425991
49778,583,11986,computer,1830,0.0016955022219111
49781,583,11987,apple,1830,0.0011397480556085
49786,583,11988,experiment,1830,0.0009445559051003
49811,583,11989,time,1830,0.0010576140867688
49876,583,11990,structure,1830,0.0003127634537581
49878,583,11991,complex-number,1830,0.0003088687412836
49893,584,11992,oxygen,1831,0.0051702852373455
49896,584,11993,algorithm,1831,0.0023919218858516
49898,584,11994,router-computing,1831,0.0015856625465273
49901,584,11995,pedestrian-detection,1831,0.0010483663840929
49902,584,11996,data-set,1831,0.0014847170825584
49904,584,11997,organic-compound,1831,0.0014136376762785
49933,584,11998,prediction,1831,0.0006261168586652
49946,584,11999,computer-vision,1831,0.0033310401810578
49949,584,12000,capillary,1831,0.0007663381295211
49952,584,12001,actor,1831,0.0005646482090428
49955,584,12002,piggy-bank,1831,0.0004594174268027
49956,584,12003,music-tracker,1831,0.00045878748247
49957,584,12004,chemistry,1831,0.0004577282367967
49963,584,12005,accuracy-and-precision,1831,0.0004059473014542
49976,585,12006,parsec,1832,0.0031229129281958
49978,585,12007,algorithm,1832,0.0029155171600129
49983,585,12008,geometry,1832,0.0039806732334929
49987,585,12009,point-cloud,1832,0.0016243178724422
50043,585,12010,empiricism,1832,0.000672266264302
50045,585,12011,observation,1832,0.0006680257241532
50054,585,12012,sparse-matrix,1832,0.0008329117061866
50061,585,12013,dictionary,1832,0.0004653142299221
50071,585,12014,twitter,1832,0.000361356523234
50079,586,12015,feature-machine-learning,1833,0.0053380281398151
50089,586,12016,statistical-classification,1833,0.001993438585464
50092,586,12017,euclidean-vector,1833,0.0011005911305568
50098,586,12018,dimension,1833,0.0008626087343812
50102,586,12019,concatenation,1833,0.0008189418159471
50126,586,12020,subjectivity,1833,0.0006109096583924
50139,586,12021,multiple-camera-setup,1833,0.0019069610906813
50140,586,12022,asceticism,1833,0.0009400121561324
50141,586,12023,data-set,1833,0.0008294365897828
50146,586,12024,domain-adaptation,1833,0.0005579540741527
50151,586,12025,scientific-method,1833,0.0004322323503594
50157,586,12026,expected-value,1833,0.0003858313588786
50171,586,12027,life,1833,0.0003448013622416
50173,586,12028,distance,1833,0.0003404188360922
50186,587,12029,topology,1834,0.0029560285072216
50188,587,12030,power-law,1834,0.001205376965114
50193,587,12031,scale-free-network,1834,0.0010742422887357
50196,587,12032,angstrom,1834,0.0003916692660373
50227,587,12033,wireless-ad-hoc-network,1834,0.0005604771442879
50228,587,12034,bijection,1834,0.0005054778970303
50239,587,12035,if-and-only-if,1834,0.0003064382636537
50243,587,12036,frequency,1834,0.0002736413777384
50269,587,12037,sequence-alignment,1834,0.0009614299167501
50270,587,12038,algorithm,1834,0.001686016556198
50272,587,12039,computational-biology,1834,0.0005482952004783
50279,587,12040,departments-of-france,1834,0.000377482249755
50286,587,12041,connected-space,1834,0.0002250632898204
50302,587,12042,water,1834,0.0001677440199351
50306,587,12043,multidimensional-scaling,1834,0.0007400660467037
50310,587,12044,virus,1834,0.0004291861091894
50321,587,12045,interactome,1834,0.000257348602777
50333,588,12046,semantic-web,1835,0.0009410740564855
50340,588,12047,metadata,1835,0.0017662795312772
50359,588,12048,experiment,1835,0.0003724543838709
50361,588,12049,ochroma,1835,0.0003273127493647
50368,588,12050,computer,1835,0.0002439095569
50383,589,12051,binary-relation,1836,0.0010100266755507
50385,589,12052,combinatorics,1836,0.0010015387334199
50388,589,12053,syntax,1836,0.0006465660375099
50391,589,12054,parsing,1836,0.0004560980647766
50400,589,12055,time,1836,0.0005564308968612
50409,589,12056,degree-distribution,1836,0.0017869541709135
50413,589,12057,graph-discrete-mathematics,1836,0.0010360673223361
50420,589,12058,management,1836,0.0003726620165557
50429,589,12059,probability,1836,0.0002725206115218
50441,589,12060,dependency-grammar,1836,0.0004396699597857
50462,589,12061,definition,1836,0.000158943272926
50467,590,12062,graph-coloring,1838,0.0051642679481446
50471,590,12063,mutation,1838,0.0037961066987706
50474,590,12064,crossover-fiction,1838,0.0018682808367145
50475,590,12065,probability-distribution,1838,0.0008088350407216
50484,590,12066,population,1838,0.0016808315771554
50486,590,12067,monotonic-function,1838,0.0010374576022995
50488,590,12068,steady-state,1838,0.0007472615917613
50492,590,12069,engineering,1838,0.0008284773483134
50496,590,12070,biology,1838,0.001323447403599
50504,590,12071,causality,1838,0.0005172753266249
50523,590,12072,neutral-network-evolution,1838,0.0016238991399339
50524,590,12073,standard-deviation,1838,0.0013745905647923
50527,590,12074,sampling-music,1838,0.0004289188556186
50531,590,12075,jay,1838,0.0006674533898163
50532,590,12076,crossover-genetic-algorithm,1838,0.0006351577172593
50533,590,12077,coffee,1838,0.0005033107704963
50538,590,12078,hybrid-biology,1838,0.0003585983132802
50564,590,12079,intellectual-property,1838,0.0001574305066808
50597,591,12080,determinism,1839,0.001257695440822
50602,591,12081,point-machine,1839,0.0011037766983772
50603,591,12082,deterministic-algorithm,1839,0.0023030291334302
50653,593,12083,rastafari,1842,0.0097734041258796
50654,593,12084,dancehall,1842,0.0084635091951066
50655,593,12085,massachusetts-institute-of-technology,1842,0.0054524661597322
50657,593,12086,mit-museum,1842,0.0045047568320618
50658,593,12087,bob-marley-museum,1842,0.0034450542052303
50659,593,12088,zebra-imaging,1842,0.0031058991566977
50660,593,12089,haile-selassie,1842,0.0026650837138152
50661,593,12090,music-express,1842,0.0022246839850108
50662,593,12091,autograph-manuscript,1842,0.0021458643071277
50663,593,12092,rude-boy,1842,0.0019842899052972
50664,593,12093,scarecrow,1842,0.0019598887532771
50665,593,12094,computer-science,1842,0.0019471893459641
50680,594,12095,massachusetts-institute-of-technology,1843,0.0077358712121442
50684,594,12096,transistor,1843,0.0057337676443271
50694,595,12097,indian-statistical-institute,1856,0.0009704528994306
50695,595,12098,exponential-distribution,1856,0.001318105877347
50696,595,12099,truth-table,1856,0.0006117442468392
50706,595,12100,linguistics,1856,0.000349651409884
50709,595,12101,queueing-theory,1856,0.0003051531166931
50710,595,12102,viscount,1856,0.0003049594807007
50711,595,12103,regression-analysis,1856,0.0027485960642171
50714,595,12104,online-dating-service,1856,0.0002577430355644
50715,595,12105,rice,1856,0.0002543706372383
50725,595,12106,occam-s-razor,1856,0.0006822315733491
50743,595,12107,europe,1856,0.0001594798984558
50748,595,12108,energy,1856,0.0006383430592813
50757,595,12109,information-theory,1856,0.0003088014653777
50761,595,12110,count,1856,0.0001449831324544
50790,595,12111,general-relativity,1856,0.0001256165350909
50806,595,12112,maximum-likelihood-estimation,1856,0.0015529071170181
50824,595,12113,generalized-forces,1856,0.0009497830260577
50825,595,12114,algorithm,1856,0.0009007163543588
50827,595,12115,insurance,1856,0.0003459525315483
50851,595,12116,null-hypothesis,1856,0.0005284274658502
50853,595,12117,poisson-regression,1856,0.0004421472451897
50854,595,12118,partial-derivative,1856,0.0004127235375732
50876,595,12119,elephant,1856,0.00054732369539
50878,595,12120,red-herring,1856,0.0004205497937756
50880,595,12121,simulation,1856,0.0004406488127673
50892,595,12122,dimension,1856,0.0001757313561854
50896,595,12123,reliability-engineering,1856,0.0001637748169724
50925,596,12124,mathematical-optimization,1858,0.0008786638735386
50960,596,12125,energy,1858,0.0006256592552532
50981,596,12126,training-validation-and-test-sets,1858,0.0012484121877629
50986,596,12127,polynomial,1858,0.0015110006399384
51005,596,12128,quango,1858,0.0006791164847301
51006,596,12129,substrate-chemistry,1858,0.0006496965523548
51013,596,12130,graph-discrete-mathematics,1858,0.0003951438341627
51056,597,12131,constraint-satisfaction,1860,0.0006204750306349
51057,597,12132,variable-mathematics,1860,0.000565445277858
51060,597,12133,algebra,1860,0.0022325852572094
51065,597,12134,artificial-intelligence,1860,0.0009257534008628
51089,597,12135,sparse-matrix,1860,0.0008799595911496
51111,597,12136,dense-graph,1860,0.0004598894799922
51122,597,12137,inference,1860,0.0002263031701987
51130,597,12138,spanning-tree,1860,0.0028511111623053
51134,597,12139,accelerometer,1860,0.0004984828671763
51138,597,12140,glossary-of-graph-theory-terms,1860,0.0006684012277283
51145,597,12141,direct-methods-crystallography,1860,0.0002338017472259
51148,597,12142,rotation-matrix,1860,0.0005192993938828
51151,597,12143,trajectory-optimization,1860,0.000418105168689
51152,597,12144,ship-s-company,1860,0.0003580163826158
51183,598,12145,regression-analysis,1864,0.004225297919198
51186,598,12146,almost-surely,1864,0.0020656778696571
51238,598,12147,numerical-stability,1864,0.0018232560469867
51239,598,12148,mathematician,1864,0.0013573310800062
51272,599,12149,ground-truth,1865,0.0034164232663647
51283,599,12150,oxygen,1865,0.0009360168735671
51288,599,12151,image,1865,0.0011820976014624
51303,599,12152,data,1865,0.0005760846291548
51327,599,12153,subderivative,1865,0.0012964745060245
51331,599,12154,transpose,1865,0.0010013337006304
51335,599,12155,coffee,1865,0.0006976407907404
51371,600,12156,quadratic-function,1866,0.0019373130360342
51423,600,12157,irish-people,1866,0.0038811892785225
51424,600,12158,similarity-measure,1866,0.0022738653392036
51433,600,12159,scalar-mathematics,1866,0.0005188160754972
51490,602,12160,de-architectura,1869,0.0076079662171868
51491,602,12161,ludwig-mies-van-der-rohe,1869,0.0057694470240818
51492,602,12162,walter-gropius,1869,0.0046513535068747
51493,602,12163,le-corbusier,1869,0.0042082155335903
51495,602,12164,julius-caesar,1869,0.0038764227829094
51496,602,12165,marcus-aurelius,1869,0.0038594115147745
51497,602,12166,augustus,1869,0.00377649633598
51498,602,12167,mark-jarzombek,1869,0.0037015688727122
51503,602,12168,ontology,1869,0.0026707129046203
51506,602,12169,architect,1869,0.0023271452675311
51508,602,12170,human-beings-in-buddhism,1869,0.0021035927584461
51509,602,12171,mit-opencourseware,1869,0.0020647050496039
51519,603,12172,level-set,1872,0.0016557017859186
51522,603,12173,loss-function,1872,0.0048474209374851
51557,603,12174,matter,1872,0.0005751012241096
51603,603,12175,computer,1872,0.0006981837779568
51609,603,12176,mathematical-model,1872,0.0003120876731005
51634,603,12177,control-theory,1872,0.0002338814615975
51641,603,12178,local-optimum,1872,0.0005036660598162
51685,604,12179,pamir-mountains,1876,0.0011101241615963
51686,604,12180,stochastic,1876,0.00105063012121
51763,605,12181,hidden-markov-model,1877,0.0005207203418195
51769,605,12182,missionary,1877,0.0004117514266426
51770,605,12183,tree,1877,0.0018920547081671
51785,605,12184,classical-music,1877,0.000690702335898
51813,605,12185,postediting,1877,0.0015204988207019
51814,605,12186,torus,1877,0.0015137042069991
51816,605,12187,axiom,1877,0.0007933693808613
51818,605,12188,terminal-and-nonterminal-symbols,1877,0.0006785974958561
51839,605,12189,cult,1877,0.0002827582154157
51840,605,12190,religion,1877,0.0002799210648016
51874,606,12191,torque,1878,0.0179308640217671
51883,606,12192,mass,1878,0.0059568111180501
51886,606,12193,circle,1878,0.0050075184881087
51888,607,12194,rolling-stone,1881,0.0043701645928033
51889,607,12195,creative-commons-license,1881,0.0012875636777581
51891,607,12196,marlon-brando,1881,0.0010916515390801
51892,607,12197,the-matrix-franchise,1881,0.0010848317678731
51893,607,12198,the-slate-group,1881,0.0010115451791459
51894,607,12199,richard-avedon,1881,0.0010036538430505
51895,607,12200,jodie-foster,1881,0.0009892668176924
51896,607,12201,sigourney-weaver,1881,0.0009683634854114
51897,607,12202,laurence-fishburne,1881,0.00096350302484
51898,607,12203,natalie-portman,1881,0.0009480459876571
51899,607,12204,dzhokhar-tsarnaev,1881,0.0009379026952469
51900,607,12205,bruce-dern,1881,0.0009359308907324
51901,607,12206,brad-pitt,1881,0.0009353255045315
51902,607,12207,timothy-mcveigh,1881,0.0009318105032897
51903,607,12208,charles-manson,1881,0.0026635178826223
51904,607,12209,jack-nicholson,1881,0.0009214721624394
51905,607,12210,lee-harvey-oswald,1881,0.0009182349356399
51906,607,12211,boston-marathon-bombing,1881,0.0009108733503347
51907,607,12212,jack-palance,1881,0.0009107180939244
51908,607,12213,james-earl-ray,1881,0.0009062404603638
51909,607,12214,arthur-penn,1881,0.0008437098250952
51910,607,12215,boston,1881,0.0008333044517669
51912,607,12216,supermax-prison,1881,0.000759139440841
51913,607,12217,gabby-giffords,1881,0.0007507378362975
51914,607,12218,semiotics,1881,0.001492698553918
51915,607,12219,twitter,1881,0.000700140346486
51917,607,12220,postmodernism,1881,0.0006903282880404
51919,607,12221,wes-craven,1881,0.0006739223867506
51920,607,12222,apocalypse-now-painting,1881,0.0021312348791765
51921,607,12223,human-torpedo,1881,0.0006539595519547
51922,607,12224,manhattan,1881,0.0006535467520545
51924,607,12225,epigraph-literature,1881,0.0006391165628405
51925,607,12226,sociology,1881,0.0006359636278004
51927,607,12227,jared-lee-loughner,1881,0.0006172347717753
51928,607,12228,trope-literature,1881,0.0006105198216231
51929,607,12229,september-11-attacks,1881,0.0009908177945643
51937,607,12230,film,1881,0.0009155782227656
51939,607,12231,massachusetts-institute-of-technology,1881,0.0004900393310708
51942,607,12232,the-daily-telegraph,1881,0.0004663874787205
51944,607,12233,abc-news,1881,0.0004459454322231
51946,607,12234,marathon,1881,0.0004424658434166
51948,607,12235,massachusetts-institute-of-technology-police-department,1881,0.0004399261175234
51949,607,12236,hollywood,1881,0.0004383883867901
51959,607,12237,facebook,1881,0.0008201397693383
51961,607,12238,life-imitating-art,1881,0.000406839612335
51962,607,12239,john-f-kennedy,1881,0.0004041173214131
51968,607,12240,vigilante,1881,0.0003927749934432
51969,607,12241,christianity,1881,0.000388059748082
51974,607,12242,international-society-for-krishna-consciousness,1881,0.0003733933466427
51975,607,12243,copyright,1881,0.000372862399777
51979,607,12244,mass-media,1881,0.0008186224860275
51994,607,12245,copycat-crime,1881,0.0003455680163115
51995,607,12246,philosophy,1881,0.0003425919180867
52000,607,12247,history,1881,0.0003340054110513
52003,607,12248,social-class,1881,0.0003321208388571
52006,607,12249,arraignment,1881,0.0003259136388483
52007,607,12250,telegraphy,1881,0.0003256808294711
52026,607,12251,intellectual-property,1881,0.0002994778479517
52036,607,12252,esquire-magazine,1881,0.0002898913564436
52037,607,12253,climate-change,1881,0.0002897322527507
52039,607,12254,prison,1881,0.0006192639676666
52041,607,12255,modernism,1881,0.0002847002506998
52045,607,12256,knowledge,1881,0.0002812637868885
52050,607,12257,lawsuit,1881,0.000279343716689
52053,607,12258,printing,1881,0.0002767594690622
52060,607,12259,jim-morrison,1881,0.0015855489318827
52061,607,12260,coen-brothers,1881,0.0013214499316901
52062,607,12261,crucifixion,1881,0.001188890260419
52065,607,12262,the-face-of-evil,1881,0.0010548830131431
52066,607,12263,mit-opencourseware,1881,0.0009183894412828
52071,607,12264,ebay,1881,0.0007565732443893
52075,607,12265,family-biology,1881,0.0005843772263944
52081,607,12266,lord-byron,1881,0.0004614309573456
52082,607,12267,ransom,1881,0.0004444150198716
52083,607,12268,causality,1881,0.0004226494721258
52085,607,12269,politics,1881,0.0004155412921383
52088,607,12270,representation-arts,1881,0.0004019672760722
52107,607,12271,consumerism,1881,0.0003417853319588
52122,607,12272,discourse,1881,0.0003178398513134
52128,607,12273,taxi-driver-1978-film,1881,0.0003112310186416
52129,607,12274,concrete,1881,0.0003097616031129
52135,608,12275,prototype,1888,0.0014146161991633
52202,608,12276,standard-deviation,1888,0.0020542074765328
52206,608,12277,atlantic-coast-conference,1888,0.0007013446623125
52207,608,12278,default-rule,1888,0.0005745488295316
52208,608,12279,outlier,1888,0.0005355953559179
52217,608,12280,mean-squared-error,1888,0.0009802564244809
52219,608,12281,troll,1888,0.0008632566777606
52226,608,12282,pearson-correlation-coefficient,1888,0.000432257737993
52232,608,12283,statistical-hypothesis-testing,1888,0.000663324230461
52236,608,12284,statistical-significance,1888,0.0007293574713815
52257,608,12285,computing,1888,0.0001122966248229
52264,609,12286,ploidy,1889,0.0016311898837837
52267,609,12287,newton-unit,1889,0.0018698906870816
52271,609,12288,statistical-mechanics,1889,0.0036007194587932
52286,609,12289,fish,1889,0.0005186755632921
52292,609,12290,human,1889,0.0005042159614326
52354,609,12291,stochastic-process,1889,0.0007197060254219
52364,609,12292,physics,1889,0.0006898688550899
52374,609,12293,spin-glass,1889,0.0007016547122025
52377,609,12294,kurtosis,1889,0.0006769586952451
52378,609,12295,truncation-selection,1889,0.0006568940619305
52379,609,12296,sexual-revolution,1889,0.0005896883245629
52380,609,12297,mathematician,1889,0.0005781986565107
52384,609,12298,association-football,1889,0.0003603086722123
52387,609,12299,nonlinear-system,1889,0.0002783020090077
52402,609,12300,internet,1889,0.0002131139021021
52412,609,12301,dimension,1889,0.0002010877118871
52440,610,12302,biology,1890,0.0031963385952432
52461,610,12303,anatomy,1890,0.0019845333860591
52464,610,12304,cerebral-cortex,1890,0.0019558082834416
52470,611,12305,realism-arts,1891,0.0046734671877635
52472,611,12306,hemline,1891,0.0039169275574554
52473,611,12307,playwright,1891,0.0038267581021946
52474,611,12308,social-status,1891,0.0027388520734031
52476,611,12309,abstraction,1891,0.0024484633831888
52518,611,12310,light,1891,0.0014763648417702
52520,612,12311,protein,1892,0.0080537413322274
52522,612,12312,mitochondrion,1892,0.0065430822040657
52539,612,12313,nucleotide,1892,0.0031174134119694
52542,612,12314,surface-tension,1892,0.0029720350980149
52545,612,12315,lysosome,1892,0.0027278977647407
52546,612,12316,cell-nucleus,1892,0.0026831652520437
52553,612,12317,molecule,1892,0.0024882160007699
52563,613,12318,pixel,1893,0.0010076662062063
52608,614,12319,video,1894,0.0012024748051217
52633,614,12320,internet,1894,0.0005056087850381
52641,615,12321,iteration,1897,0.0027908048756943
52650,615,12322,time-magazine,1897,0.0016691604302644
52652,615,12323,computer,1897,0.0015955933397474
52662,615,12324,data,1897,0.0012793622879418
52664,615,12325,c-programming-language,1897,0.0012485920342936
52667,615,12326,gigabit-ethernet,1897,0.0012446920126995
52668,615,12327,mathematics,1897,0.001238319427532
52676,616,12328,clairvoyance,1898,0.0006617595760869
52677,616,12329,pixel,1898,0.0070493839611308
52691,616,12330,data-set,1898,0.0002742624867392
52698,616,12331,artificial-intelligence,1898,0.0006884244858166
52717,616,12332,robustness-computer-science,1898,0.0002406226578684
52718,616,12333,mean,1898,0.0004084882690678
52728,616,12334,robotics,1898,0.0004771906018006
52732,616,12335,mathematical-optimization,1898,0.0003611510923793
